#
# Results on Mon, 25 Dec 2023 08:39:55 GMT
# USER AGENT: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1703493595,8a28200c4355090ed15810df590635d1,PennController,1,0,instructions,NULL,PennController,0,_Trial_,Start,1703493338015,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,1,0,instructions,NULL,PennController,0,_Header_,Start,1703493338015,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,1,0,instructions,NULL,PennController,0,_Header_,End,1703493338018,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,1,0,instructions,NULL,TextInput,age,Final,21,1703493361042,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,1,0,instructions,NULL,Scale,linguist,Choice,нет,1703493359833,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,1,0,instructions,NULL,PennController,0,_Trial_,End,1703493361045,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,17,0,experiment,NULL,PennController,17,_Trial_,Start,1703493361060,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,17,0,experiment,NULL,PennController,17,_Header_,Start,1703493361060,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,17,0,experiment,NULL,PennController,17,_Header_,End,1703493361062,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,17,0,experiment,NULL,Button,Далее,Click,Click,1703493365541,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703493391508,undefined,sent_vs;sent_sv
1703493595,8a28200c4355090ed15810df590635d1,PennController,17,0,experiment,NULL,PennController,17,_Trial_,End,1703493391521,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,15,0,experiment,NULL,PennController,15,_Trial_,Start,1703493391530,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,15,0,experiment,NULL,PennController,15,_Header_,Start,1703493391530,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,15,0,experiment,NULL,PennController,15,_Header_,End,1703493391531,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,15,0,experiment,NULL,Button,Далее,Click,Click,1703493396521,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703493406226,undefined,sent_sv;sent_vs
1703493595,8a28200c4355090ed15810df590635d1,PennController,15,0,experiment,NULL,PennController,15,_Trial_,End,1703493406231,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,5,0,experiment,NULL,PennController,5,_Trial_,Start,1703493406238,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,5,0,experiment,NULL,PennController,5,_Header_,Start,1703493406238,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,5,0,experiment,NULL,PennController,5,_Header_,End,1703493406238,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,5,0,experiment,NULL,Button,Далее,Click,Click,1703493409080,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703493423737,undefined,sent_vs;sent_sv
1703493595,8a28200c4355090ed15810df590635d1,PennController,5,0,experiment,NULL,PennController,5,_Trial_,End,1703493423744,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,12,0,experiment,NULL,PennController,12,_Trial_,Start,1703493423750,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,12,0,experiment,NULL,PennController,12,_Header_,Start,1703493423750,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,12,0,experiment,NULL,PennController,12,_Header_,End,1703493423751,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,12,0,experiment,NULL,Button,Далее,Click,Click,1703493429121,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703493441419,undefined,sent_sv;sent_vs
1703493595,8a28200c4355090ed15810df590635d1,PennController,12,0,experiment,NULL,PennController,12,_Trial_,End,1703493441425,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,3,0,experiment,NULL,PennController,3,_Trial_,Start,1703493441432,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,3,0,experiment,NULL,PennController,3,_Header_,Start,1703493441432,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,3,0,experiment,NULL,PennController,3,_Header_,End,1703493441432,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,3,0,experiment,NULL,Button,Далее,Click,Click,1703493444309,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703493458075,undefined,sent_vs;sent_sv
1703493595,8a28200c4355090ed15810df590635d1,PennController,3,0,experiment,NULL,PennController,3,_Trial_,End,1703493458081,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,16,0,experiment,NULL,PennController,16,_Trial_,Start,1703493458087,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,16,0,experiment,NULL,PennController,16,_Header_,Start,1703493458087,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,16,0,experiment,NULL,PennController,16,_Header_,End,1703493458087,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,16,0,experiment,NULL,Button,Далее,Click,Click,1703493464410,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703493474282,undefined,sent_vs;sent_sv
1703493595,8a28200c4355090ed15810df590635d1,PennController,16,0,experiment,NULL,PennController,16,_Trial_,End,1703493474288,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,18,0,experiment,NULL,PennController,18,_Trial_,Start,1703493474294,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,18,0,experiment,NULL,PennController,18,_Header_,Start,1703493474294,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,18,0,experiment,NULL,PennController,18,_Header_,End,1703493474294,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,18,0,experiment,NULL,Button,Далее,Click,Click,1703493476719,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703493483094,undefined,sent_vs;sent_sv
1703493595,8a28200c4355090ed15810df590635d1,PennController,18,0,experiment,NULL,PennController,18,_Trial_,End,1703493483100,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,7,0,experiment,NULL,PennController,7,_Trial_,Start,1703493483107,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,7,0,experiment,NULL,PennController,7,_Header_,Start,1703493483107,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,7,0,experiment,NULL,PennController,7,_Header_,End,1703493483108,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,7,0,experiment,NULL,Button,Далее,Click,Click,1703493489568,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703493497314,undefined,sent_sv;sent_vs
1703493595,8a28200c4355090ed15810df590635d1,PennController,7,0,experiment,NULL,PennController,7,_Trial_,End,1703493497318,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,11,0,experiment,NULL,PennController,11,_Trial_,Start,1703493497322,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,11,0,experiment,NULL,PennController,11,_Header_,Start,1703493497322,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,11,0,experiment,NULL,PennController,11,_Header_,End,1703493497322,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,11,0,experiment,NULL,Button,Далее,Click,Click,1703493499240,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703493505931,undefined,sent_sv;sent_vs
1703493595,8a28200c4355090ed15810df590635d1,PennController,11,0,experiment,NULL,PennController,11,_Trial_,End,1703493505938,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,19,0,experiment,NULL,PennController,19,_Trial_,Start,1703493505944,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,19,0,experiment,NULL,PennController,19,_Header_,Start,1703493505944,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,19,0,experiment,NULL,PennController,19,_Header_,End,1703493505944,undefined,NULL
1703493595,8a28200c4355090ed15810df590635d1,PennController,19,0,experiment,NULL,Button,Далее,Click,Click,1703493507932,undefined,NULL
